software;mouseReMoCo;;;screenHeight 995;centerX 953;centerY 497;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 536;cornerY 80;externalRadius 417;internalRadius 337;borderRadius 1;cursorRadius 16;indexOfDifficulty 50.33232485432158;taskRadius 376.5;taskTolerance 47
01/12/2025;16:16:42.378;100;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
timestamp;mouseX;mouseY;mouseInTarget;;;;;;;;;;;;;;;;;;;;;
1764602405697;952;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406023;950;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406031;948;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406038;947;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406045;944;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406053;942;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406062;941;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406066;939;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406075;938;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406081;936;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406089;935;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406096;934;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406103;933;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406109;932;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406117;931;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406123;930;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406132;929;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406138;928;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406152;927;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406159;926;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406167;925;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406174;924;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406180;922;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406187;921;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406195;920;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406201;918;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406210;916;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406217;915;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406223;914;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406230;912;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406238;910;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406245;909;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406252;908;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406259;906;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406266;905;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406273;904;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406280;902;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406288;900;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406295;898;122;1;;;;;;;;;;;;;;;;;;;;;
1764602406302;897;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406310;895;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406316;893;123;1;;;;;;;;;;;;;;;;;;;;;
1764602406323;891;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406330;889;124;1;;;;;;;;;;;;;;;;;;;;;
1764602406338;887;125;1;;;;;;;;;;;;;;;;;;;;;
1764602406344;886;125;1;;;;;;;;;;;;;;;;;;;;;
1764602406351;883;126;1;;;;;;;;;;;;;;;;;;;;;
1764602406358;881;126;1;;;;;;;;;;;;;;;;;;;;;
1764602406366;880;127;1;;;;;;;;;;;;;;;;;;;;;
1764602406374;878;127;1;;;;;;;;;;;;;;;;;;;;;
1764602406380;875;128;1;;;;;;;;;;;;;;;;;;;;;
1764602406388;872;129;1;;;;;;;;;;;;;;;;;;;;;
1764602406394;870;129;1;;;;;;;;;;;;;;;;;;;;;
1764602406402;868;129;1;;;;;;;;;;;;;;;;;;;;;
1764602406408;865;130;1;;;;;;;;;;;;;;;;;;;;;
1764602406416;862;131;1;;;;;;;;;;;;;;;;;;;;;
1764602406423;859;133;1;;;;;;;;;;;;;;;;;;;;;
1764602406430;856;133;1;;;;;;;;;;;;;;;;;;;;;
1764602406437;852;134;1;;;;;;;;;;;;;;;;;;;;;
1764602406444;850;135;1;;;;;;;;;;;;;;;;;;;;;
1764602406451;847;135;1;;;;;;;;;;;;;;;;;;;;;
1764602406458;845;135;1;;;;;;;;;;;;;;;;;;;;;
1764602406828;842;136;1;;;;;;;;;;;;;;;;;;;;;
1764602406838;839;138;1;;;;;;;;;;;;;;;;;;;;;
1764602406842;835;140;1;;;;;;;;;;;;;;;;;;;;;
1764602406849;831;142;1;;;;;;;;;;;;;;;;;;;;;
1764602406857;828;143;1;;;;;;;;;;;;;;;;;;;;;
1764602406864;824;146;1;;;;;;;;;;;;;;;;;;;;;
1764602406879;820;148;1;;;;;;;;;;;;;;;;;;;;;
1764602406886;815;150;1;;;;;;;;;;;;;;;;;;;;;
1764602406893;811;153;1;;;;;;;;;;;;;;;;;;;;;
1764602406900;807;156;1;;;;;;;;;;;;;;;;;;;;;
1764602406907;803;158;1;;;;;;;;;;;;;;;;;;;;;
1764602406915;799;161;1;;;;;;;;;;;;;;;;;;;;;
1764602406921;794;163;1;;;;;;;;;;;;;;;;;;;;;
1764602406928;791;166;1;;;;;;;;;;;;;;;;;;;;;
1764602406934;786;168;1;;;;;;;;;;;;;;;;;;;;;
1764602406942;781;171;1;;;;;;;;;;;;;;;;;;;;;
1764602406949;777;174;1;;;;;;;;;;;;;;;;;;;;;
1764602406956;772;177;1;;;;;;;;;;;;;;;;;;;;;
1764602406963;766;181;1;;;;;;;;;;;;;;;;;;;;;
1764602406971;760;184;1;;;;;;;;;;;;;;;;;;;;;
1764602406985;751;188;1;;;;;;;;;;;;;;;;;;;;;
1764602406993;744;193;1;;;;;;;;;;;;;;;;;;;;;
1764602407000;738;196;1;;;;;;;;;;;;;;;;;;;;;
1764602407006;732;199;1;;;;;;;;;;;;;;;;;;;;;
1764602407014;728;202;1;;;;;;;;;;;;;;;;;;;;;
1764602407021;723;205;1;;;;;;;;;;;;;;;;;;;;;
1764602407028;720;207;1;;;;;;;;;;;;;;;;;;;;;
1764602407035;716;209;1;;;;;;;;;;;;;;;;;;;;;
1764602407334;712;214;1;;;;;;;;;;;;;;;;;;;;;
1764602407341;708;220;1;;;;;;;;;;;;;;;;;;;;;
1764602407348;703;225;1;;;;;;;;;;;;;;;;;;;;;
1764602407356;701;229;1;;;;;;;;;;;;;;;;;;;;;
1764602407361;696;234;1;;;;;;;;;;;;;;;;;;;;;
1764602407370;692;238;1;;;;;;;;;;;;;;;;;;;;;
1764602407376;689;241;1;;;;;;;;;;;;;;;;;;;;;
1764602407384;687;245;1;;;;;;;;;;;;;;;;;;;;;
1764602407397;684;248;1;;;;;;;;;;;;;;;;;;;;;
1764602407405;682;251;1;;;;;;;;;;;;;;;;;;;;;
1764602407411;680;253;1;;;;;;;;;;;;;;;;;;;;;
1764602407419;678;255;1;;;;;;;;;;;;;;;;;;;;;
1764602407425;677;258;1;;;;;;;;;;;;;;;;;;;;;
1764602407434;675;260;1;;;;;;;;;;;;;;;;;;;;;
1764602407441;674;262;1;;;;;;;;;;;;;;;;;;;;;
1764602407447;671;264;1;;;;;;;;;;;;;;;;;;;;;
1764602407455;670;267;1;;;;;;;;;;;;;;;;;;;;;
1764602407462;667;270;1;;;;;;;;;;;;;;;;;;;;;
1764602407469;665;273;1;;;;;;;;;;;;;;;;;;;;;
1764602407476;663;276;1;;;;;;;;;;;;;;;;;;;;;
1764602407483;660;279;1;;;;;;;;;;;;;;;;;;;;;
1764602407490;656;283;1;;;;;;;;;;;;;;;;;;;;;
1764602407504;653;287;1;;;;;;;;;;;;;;;;;;;;;
1764602407512;650;292;1;;;;;;;;;;;;;;;;;;;;;
1764602407518;646;297;1;;;;;;;;;;;;;;;;;;;;;
1764602407526;644;299;1;;;;;;;;;;;;;;;;;;;;;
1764602407533;642;303;1;;;;;;;;;;;;;;;;;;;;;
1764602407540;640;306;1;;;;;;;;;;;;;;;;;;;;;
1764602407547;639;307;1;;;;;;;;;;;;;;;;;;;;;
1764602407555;638;309;1;;;;;;;;;;;;;;;;;;;;;
1764602407562;637;312;1;;;;;;;;;;;;;;;;;;;;;
1764602407569;635;314;1;;;;;;;;;;;;;;;;;;;;;
1764602407576;634;317;1;;;;;;;;;;;;;;;;;;;;;
1764602407584;634;319;1;;;;;;;;;;;;;;;;;;;;;
1764602407590;632;321;1;;;;;;;;;;;;;;;;;;;;;
1764602407598;631;325;1;;;;;;;;;;;;;;;;;;;;;
1764602407611;629;329;1;;;;;;;;;;;;;;;;;;;;;
1764602407619;628;334;1;;;;;;;;;;;;;;;;;;;;;
1764602407624;626;339;1;;;;;;;;;;;;;;;;;;;;;
1764602407632;624;344;1;;;;;;;;;;;;;;;;;;;;;
1764602407639;623;348;1;;;;;;;;;;;;;;;;;;;;;
1764602407646;621;354;1;;;;;;;;;;;;;;;;;;;;;
1764602407654;620;360;1;;;;;;;;;;;;;;;;;;;;;
1764602407661;618;365;1;;;;;;;;;;;;;;;;;;;;;
1764602407669;617;370;1;;;;;;;;;;;;;;;;;;;;;
1764602407676;615;377;1;;;;;;;;;;;;;;;;;;;;;
1764602407682;614;382;1;;;;;;;;;;;;;;;;;;;;;
1764602407690;613;388;1;;;;;;;;;;;;;;;;;;;;;
1764602407697;612;394;1;;;;;;;;;;;;;;;;;;;;;
1764602407704;611;398;1;;;;;;;;;;;;;;;;;;;;;
1764602407718;609;408;1;;;;;;;;;;;;;;;;;;;;;
1764602407725;608;417;1;;;;;;;;;;;;;;;;;;;;;
1764602407732;607;424;1;;;;;;;;;;;;;;;;;;;;;
1764602407739;606;432;1;;;;;;;;;;;;;;;;;;;;;
1764602407746;605;439;0;;;;;;;;;;;;;;;;;;;;;
1764602407754;604;445;0;;;;;;;;;;;;;;;;;;;;;
1764602407761;603;450;1;;;;;;;;;;;;;;;;;;;;;
1764602407767;602;456;1;;;;;;;;;;;;;;;;;;;;;
1764602407775;601;461;1;;;;;;;;;;;;;;;;;;;;;
1764602407783;600;467;1;;;;;;;;;;;;;;;;;;;;;
1764602407790;599;474;1;;;;;;;;;;;;;;;;;;;;;
1764602407795;597;480;1;;;;;;;;;;;;;;;;;;;;;
1764602407804;595;487;1;;;;;;;;;;;;;;;;;;;;;
1764602407811;594;494;1;;;;;;;;;;;;;;;;;;;;;
1764602407825;593;503;1;;;;;;;;;;;;;;;;;;;;;
1764602407832;592;511;1;;;;;;;;;;;;;;;;;;;;;
1764602407839;590;518;1;;;;;;;;;;;;;;;;;;;;;
1764602407847;589;524;1;;;;;;;;;;;;;;;;;;;;;
1764602407854;588;531;1;;;;;;;;;;;;;;;;;;;;;
1764602407860;587;535;1;;;;;;;;;;;;;;;;;;;;;
1764602407868;586;541;1;;;;;;;;;;;;;;;;;;;;;
1764602407874;586;545;1;;;;;;;;;;;;;;;;;;;;;
1764602407882;586;549;1;;;;;;;;;;;;;;;;;;;;;
1764602407888;586;554;1;;;;;;;;;;;;;;;;;;;;;
1764602407895;586;558;1;;;;;;;;;;;;;;;;;;;;;
1764602407903;586;561;1;;;;;;;;;;;;;;;;;;;;;
1764602407909;586;566;1;;;;;;;;;;;;;;;;;;;;;
1764602407918;586;570;1;;;;;;;;;;;;;;;;;;;;;
1764602407932;587;574;1;;;;;;;;;;;;;;;;;;;;;
1764602407940;587;579;1;;;;;;;;;;;;;;;;;;;;;
1764602407946;588;583;1;;;;;;;;;;;;;;;;;;;;;
1764602407954;588;586;1;;;;;;;;;;;;;;;;;;;;;
1764602407960;589;589;1;;;;;;;;;;;;;;;;;;;;;
1764602407968;590;592;1;;;;;;;;;;;;;;;;;;;;;
1764602407973;591;595;1;;;;;;;;;;;;;;;;;;;;;
1764602407982;592;598;1;;;;;;;;;;;;;;;;;;;;;
1764602407989;592;601;1;;;;;;;;;;;;;;;;;;;;;
1764602407997;593;604;1;;;;;;;;;;;;;;;;;;;;;
1764602408002;595;607;1;;;;;;;;;;;;;;;;;;;;;
1764602408011;597;612;1;;;;;;;;;;;;;;;;;;;;;
1764602408017;598;616;1;;;;;;;;;;;;;;;;;;;;;
1764602408024;599;620;1;;;;;;;;;;;;;;;;;;;;;
1764602408032;601;623;1;;;;;;;;;;;;;;;;;;;;;
1764602408038;602;626;1;;;;;;;;;;;;;;;;;;;;;
1764602408047;603;628;1;;;;;;;;;;;;;;;;;;;;;
1764602408053;605;630;1;;;;;;;;;;;;;;;;;;;;;
1764602408060;605;632;1;;;;;;;;;;;;;;;;;;;;;
1764602408067;607;634;1;;;;;;;;;;;;;;;;;;;;;
1764602408075;608;636;1;;;;;;;;;;;;;;;;;;;;;
1764602408081;609;637;1;;;;;;;;;;;;;;;;;;;;;
1764602408088;610;639;1;;;;;;;;;;;;;;;;;;;;;
1764602408096;611;641;1;;;;;;;;;;;;;;;;;;;;;
1764602408104;613;643;1;;;;;;;;;;;;;;;;;;;;;
1764602408112;615;644;1;;;;;;;;;;;;;;;;;;;;;
1764602408118;616;647;1;;;;;;;;;;;;;;;;;;;;;
1764602408125;619;649;1;;;;;;;;;;;;;;;;;;;;;
1764602408132;620;651;1;;;;;;;;;;;;;;;;;;;;;
1764602408139;622;653;1;;;;;;;;;;;;;;;;;;;;;
1764602408146;624;655;1;;;;;;;;;;;;;;;;;;;;;
1764602408153;625;657;1;;;;;;;;;;;;;;;;;;;;;
1764602408160;626;658;1;;;;;;;;;;;;;;;;;;;;;
1764602408168;627;660;1;;;;;;;;;;;;;;;;;;;;;
1764602408174;630;661;1;;;;;;;;;;;;;;;;;;;;;
1764602408182;630;663;1;;;;;;;;;;;;;;;;;;;;;
1764602408190;632;664;1;;;;;;;;;;;;;;;;;;;;;
1764602408196;633;666;1;;;;;;;;;;;;;;;;;;;;;
1764602408204;635;668;1;;;;;;;;;;;;;;;;;;;;;
1764602408210;636;670;1;;;;;;;;;;;;;;;;;;;;;
1764602408216;638;672;1;;;;;;;;;;;;;;;;;;;;;
1764602408225;640;675;1;;;;;;;;;;;;;;;;;;;;;
1764602408232;642;678;1;;;;;;;;;;;;;;;;;;;;;
1764602408237;644;681;1;;;;;;;;;;;;;;;;;;;;;
1764602408246;647;684;1;;;;;;;;;;;;;;;;;;;;;
1764602408253;648;686;1;;;;;;;;;;;;;;;;;;;;;
1764602408260;650;688;1;;;;;;;;;;;;;;;;;;;;;
1764602408267;652;691;1;;;;;;;;;;;;;;;;;;;;;
1764602408274;653;693;1;;;;;;;;;;;;;;;;;;;;;
1764602408282;655;695;1;;;;;;;;;;;;;;;;;;;;;
1764602408288;657;697;1;;;;;;;;;;;;;;;;;;;;;
1764602408295;659;700;1;;;;;;;;;;;;;;;;;;;;;
1764602408303;660;702;1;;;;;;;;;;;;;;;;;;;;;
1764602408310;662;704;1;;;;;;;;;;;;;;;;;;;;;
1764602408318;664;707;1;;;;;;;;;;;;;;;;;;;;;
1764602408325;666;711;1;;;;;;;;;;;;;;;;;;;;;
1764602408331;669;714;1;;;;;;;;;;;;;;;;;;;;;
1764602408339;671;716;1;;;;;;;;;;;;;;;;;;;;;
1764602408345;674;721;1;;;;;;;;;;;;;;;;;;;;;
1764602408355;676;723;1;;;;;;;;;;;;;;;;;;;;;
1764602408361;678;726;1;;;;;;;;;;;;;;;;;;;;;
1764602408368;680;729;1;;;;;;;;;;;;;;;;;;;;;
1764602408375;681;731;1;;;;;;;;;;;;;;;;;;;;;
1764602408382;683;733;1;;;;;;;;;;;;;;;;;;;;;
1764602408389;685;735;1;;;;;;;;;;;;;;;;;;;;;
1764602408396;687;737;1;;;;;;;;;;;;;;;;;;;;;
1764602408403;689;738;1;;;;;;;;;;;;;;;;;;;;;
1764602408409;690;740;1;;;;;;;;;;;;;;;;;;;;;
1764602408417;692;742;1;;;;;;;;;;;;;;;;;;;;;
1764602408425;694;744;1;;;;;;;;;;;;;;;;;;;;;
1764602408431;696;746;1;;;;;;;;;;;;;;;;;;;;;
1764602408437;698;747;1;;;;;;;;;;;;;;;;;;;;;
1764602408445;699;749;1;;;;;;;;;;;;;;;;;;;;;
1764602408453;701;751;1;;;;;;;;;;;;;;;;;;;;;
1764602408460;704;752;1;;;;;;;;;;;;;;;;;;;;;
1764602408468;704;754;1;;;;;;;;;;;;;;;;;;;;;
1764602408475;706;755;1;;;;;;;;;;;;;;;;;;;;;
1764602408489;707;756;1;;;;;;;;;;;;;;;;;;;;;
1764602408510;708;756;1;;;;;;;;;;;;;;;;;;;;;
1764602408524;709;756;1;;;;;;;;;;;;;;;;;;;;;
1764602408539;710;758;1;;;;;;;;;;;;;;;;;;;;;
1764602408545;712;759;1;;;;;;;;;;;;;;;;;;;;;
1764602408554;713;760;1;;;;;;;;;;;;;;;;;;;;;
1764602408559;718;761;1;;;;;;;;;;;;;;;;;;;;;
1764602408568;722;763;0;;;;;;;;;;;;;;;;;;;;;
1764602408574;727;765;0;;;;;;;;;;;;;;;;;;;;;
1764602408581;731;767;0;;;;;;;;;;;;;;;;;;;;;
1764602408589;736;769;0;;;;;;;;;;;;;;;;;;;;;
1764602408595;740;770;0;;;;;;;;;;;;;;;;;;;;;
1764602408603;745;772;0;;;;;;;;;;;;;;;;;;;;;
1764602408609;748;774;0;;;;;;;;;;;;;;;;;;;;;
1764602408618;751;775;0;;;;;;;;;;;;;;;;;;;;;
1764602408624;756;776;0;;;;;;;;;;;;;;;;;;;;;
1764602408631;759;777;0;;;;;;;;;;;;;;;;;;;;;
1764602408639;762;778;0;;;;;;;;;;;;;;;;;;;;;
1764602408646;765;779;0;;;;;;;;;;;;;;;;;;;;;
1764602408653;770;781;0;;;;;;;;;;;;;;;;;;;;;
1764602408660;773;781;0;;;;;;;;;;;;;;;;;;;;;
1764602408668;776;783;0;;;;;;;;;;;;;;;;;;;;;
1764602408674;780;784;0;;;;;;;;;;;;;;;;;;;;;
1764602408682;785;785;0;;;;;;;;;;;;;;;;;;;;;
1764602408688;789;786;0;;;;;;;;;;;;;;;;;;;;;
1764602408697;793;786;0;;;;;;;;;;;;;;;;;;;;;
1764602408703;799;787;0;;;;;;;;;;;;;;;;;;;;;
1764602408711;804;788;0;;;;;;;;;;;;;;;;;;;;;
1764602408717;809;788;0;;;;;;;;;;;;;;;;;;;;;
1764602408725;814;790;0;;;;;;;;;;;;;;;;;;;;;
1764602408731;819;790;0;;;;;;;;;;;;;;;;;;;;;
1764602408739;821;790;0;;;;;;;;;;;;;;;;;;;;;
1764602408746;826;792;0;;;;;;;;;;;;;;;;;;;;;
1764602408753;829;792;0;;;;;;;;;;;;;;;;;;;;;
1764602408760;832;793;0;;;;;;;;;;;;;;;;;;;;;
1764602408767;835;793;0;;;;;;;;;;;;;;;;;;;;;
1764602408775;838;793;0;;;;;;;;;;;;;;;;;;;;;
1764602408781;841;794;0;;;;;;;;;;;;;;;;;;;;;
1764602408789;843;794;0;;;;;;;;;;;;;;;;;;;;;
1764602408796;846;794;0;;;;;;;;;;;;;;;;;;;;;
1764602408804;848;794;0;;;;;;;;;;;;;;;;;;;;;
1764602408811;850;795;0;;;;;;;;;;;;;;;;;;;;;
1764602408817;853;796;0;;;;;;;;;;;;;;;;;;;;;
1764602408825;857;797;0;;;;;;;;;;;;;;;;;;;;;
1764602408832;859;797;0;;;;;;;;;;;;;;;;;;;;;
1764602408839;863;797;0;;;;;;;;;;;;;;;;;;;;;
1764602408846;866;798;0;;;;;;;;;;;;;;;;;;;;;
1764602408853;869;798;0;;;;;;;;;;;;;;;;;;;;;
1764602408859;873;798;0;;;;;;;;;;;;;;;;;;;;;
1764602408868;877;798;0;;;;;;;;;;;;;;;;;;;;;
1764602408875;880;798;0;;;;;;;;;;;;;;;;;;;;;
1764602408881;884;798;0;;;;;;;;;;;;;;;;;;;;;
1764602408888;888;798;0;;;;;;;;;;;;;;;;;;;;;
1764602408896;893;798;0;;;;;;;;;;;;;;;;;;;;;
1764602408902;897;798;0;;;;;;;;;;;;;;;;;;;;;
1764602409161;904;804;0;;;;;;;;;;;;;;;;;;;;;
1764602409167;911;812;0;;;;;;;;;;;;;;;;;;;;;
1764602409175;918;817;0;;;;;;;;;;;;;;;;;;;;;
1764602409182;927;822;0;;;;;;;;;;;;;;;;;;;;;
1764602409188;934;828;0;;;;;;;;;;;;;;;;;;;;;
1764602409196;942;832;0;;;;;;;;;;;;;;;;;;;;;
1764602409203;950;835;0;;;;;;;;;;;;;;;;;;;;;
1764602409211;957;838;0;;;;;;;;;;;;;;;;;;;;;
1764602409218;963;840;0;;;;;;;;;;;;;;;;;;;;;
1764602409224;969;843;0;;;;;;;;;;;;;;;;;;;;;
1764602409232;973;844;0;;;;;;;;;;;;;;;;;;;;;
1764602409239;979;846;0;;;;;;;;;;;;;;;;;;;;;
1764602409246;983;847;0;;;;;;;;;;;;;;;;;;;;;
1764602409253;986;847;0;;;;;;;;;;;;;;;;;;;;;
1764602409260;991;848;1;;;;;;;;;;;;;;;;;;;;;
1764602409267;993;849;1;;;;;;;;;;;;;;;;;;;;;
1764602409275;996;849;1;;;;;;;;;;;;;;;;;;;;;
1764602409281;999;850;1;;;;;;;;;;;;;;;;;;;;;
1764602409289;1001;850;1;;;;;;;;;;;;;;;;;;;;;
1764602409296;1003;850;1;;;;;;;;;;;;;;;;;;;;;
1764602409303;1006;850;1;;;;;;;;;;;;;;;;;;;;;
1764602409312;1008;850;1;;;;;;;;;;;;;;;;;;;;;
1764602409318;1011;850;1;;;;;;;;;;;;;;;;;;;;;
1764602409324;1014;850;1;;;;;;;;;;;;;;;;;;;;;
1764602409332;1017;849;1;;;;;;;;;;;;;;;;;;;;;
1764602409339;1020;848;1;;;;;;;;;;;;;;;;;;;;;
1764602409345;1023;848;1;;;;;;;;;;;;;;;;;;;;;
1764602409355;1025;848;1;;;;;;;;;;;;;;;;;;;;;
1764602409361;1028;848;1;;;;;;;;;;;;;;;;;;;;;
1764602409368;1032;848;1;;;;;;;;;;;;;;;;;;;;;
1764602409375;1035;847;1;;;;;;;;;;;;;;;;;;;;;
1764602409382;1038;846;1;;;;;;;;;;;;;;;;;;;;;
1764602409389;1040;846;1;;;;;;;;;;;;;;;;;;;;;
1764602409396;1043;845;1;;;;;;;;;;;;;;;;;;;;;
1764602409405;1046;845;1;;;;;;;;;;;;;;;;;;;;;
1764602409411;1049;844;1;;;;;;;;;;;;;;;;;;;;;
1764602409418;1052;843;1;;;;;;;;;;;;;;;;;;;;;
1764602409425;1055;842;1;;;;;;;;;;;;;;;;;;;;;
1764602409432;1057;841;1;;;;;;;;;;;;;;;;;;;;;
1764602409439;1060;840;1;;;;;;;;;;;;;;;;;;;;;
1764602409447;1062;839;1;;;;;;;;;;;;;;;;;;;;;
1764602409453;1065;838;1;;;;;;;;;;;;;;;;;;;;;
1764602409461;1069;837;1;;;;;;;;;;;;;;;;;;;;;
1764602409468;1072;837;1;;;;;;;;;;;;;;;;;;;;;
1764602409475;1074;835;1;;;;;;;;;;;;;;;;;;;;;
1764602409483;1077;835;1;;;;;;;;;;;;;;;;;;;;;
1764602409489;1080;835;1;;;;;;;;;;;;;;;;;;;;;
1764602409496;1083;834;1;;;;;;;;;;;;;;;;;;;;;
1764602409503;1086;833;1;;;;;;;;;;;;;;;;;;;;;
1764602409511;1089;831;1;;;;;;;;;;;;;;;;;;;;;
1764602409518;1094;831;1;;;;;;;;;;;;;;;;;;;;;
1764602409525;1097;829;1;;;;;;;;;;;;;;;;;;;;;
1764602409532;1101;828;1;;;;;;;;;;;;;;;;;;;;;
1764602409539;1106;826;1;;;;;;;;;;;;;;;;;;;;;
1764602409547;1110;823;1;;;;;;;;;;;;;;;;;;;;;
1764602409554;1116;822;1;;;;;;;;;;;;;;;;;;;;;
1764602409561;1121;819;1;;;;;;;;;;;;;;;;;;;;;
1764602409568;1126;816;1;;;;;;;;;;;;;;;;;;;;;
1764602409576;1131;814;1;;;;;;;;;;;;;;;;;;;;;
1764602409582;1137;810;1;;;;;;;;;;;;;;;;;;;;;
1764602409589;1143;807;1;;;;;;;;;;;;;;;;;;;;;
1764602409597;1148;805;1;;;;;;;;;;;;;;;;;;;;;
1764602409603;1155;802;1;;;;;;;;;;;;;;;;;;;;;
1764602409611;1161;798;1;;;;;;;;;;;;;;;;;;;;;
1764602409617;1167;795;1;;;;;;;;;;;;;;;;;;;;;
1764602409625;1172;792;1;;;;;;;;;;;;;;;;;;;;;
1764602409632;1177;789;1;;;;;;;;;;;;;;;;;;;;;
1764602409639;1182;787;1;;;;;;;;;;;;;;;;;;;;;
1764602409647;1186;784;1;;;;;;;;;;;;;;;;;;;;;
1764602409652;1190;782;1;;;;;;;;;;;;;;;;;;;;;
1764602409661;1192;780;1;;;;;;;;;;;;;;;;;;;;;
1764602409668;1196;778;1;;;;;;;;;;;;;;;;;;;;;
1764602409674;1199;777;1;;;;;;;;;;;;;;;;;;;;;
1764602409683;1201;774;1;;;;;;;;;;;;;;;;;;;;;
1764602409689;1205;773;1;;;;;;;;;;;;;;;;;;;;;
1764602409696;1207;771;1;;;;;;;;;;;;;;;;;;;;;
1764602409703;1210;770;1;;;;;;;;;;;;;;;;;;;;;
1764602409711;1212;768;1;;;;;;;;;;;;;;;;;;;;;
1764602409718;1216;767;1;;;;;;;;;;;;;;;;;;;;;
1764602409726;1219;764;1;;;;;;;;;;;;;;;;;;;;;
1764602409732;1221;762;1;;;;;;;;;;;;;;;;;;;;;
1764602409740;1225;760;1;;;;;;;;;;;;;;;;;;;;;
1764602409746;1227;756;1;;;;;;;;;;;;;;;;;;;;;
1764602409753;1230;753;1;;;;;;;;;;;;;;;;;;;;;
1764602409997;1239;741;1;;;;;;;;;;;;;;;;;;;;;
1764602410003;1249;727;1;;;;;;;;;;;;;;;;;;;;;
1764602410010;1262;710;1;;;;;;;;;;;;;;;;;;;;;
1764602410018;1273;694;1;;;;;;;;;;;;;;;;;;;;;
1764602410024;1286;675;1;;;;;;;;;;;;;;;;;;;;;
1764602410032;1298;660;1;;;;;;;;;;;;;;;;;;;;;
1764602410039;1308;646;1;;;;;;;;;;;;;;;;;;;;;
1764602410046;1316;635;1;;;;;;;;;;;;;;;;;;;;;
1764602410054;1323;626;1;;;;;;;;;;;;;;;;;;;;;
1764602410061;1328;618;1;;;;;;;;;;;;;;;;;;;;;
1764602410068;1332;610;1;;;;;;;;;;;;;;;;;;;;;
1764602410074;1335;605;1;;;;;;;;;;;;;;;;;;;;;
1764602410081;1338;600;1;;;;;;;;;;;;;;;;;;;;;
1764602410089;1340;597;1;;;;;;;;;;;;;;;;;;;;;
1764602410095;1341;593;1;;;;;;;;;;;;;;;;;;;;;
1764602410103;1342;591;0;;;;;;;;;;;;;;;;;;;;;
1764602410110;1343;589;0;;;;;;;;;;;;;;;;;;;;;
1764602410117;1343;587;0;;;;;;;;;;;;;;;;;;;;;
1764602410125;1343;585;1;;;;;;;;;;;;;;;;;;;;;
1764602410132;1343;583;1;;;;;;;;;;;;;;;;;;;;;
1764602410139;1344;581;1;;;;;;;;;;;;;;;;;;;;;
1764602410146;1345;580;0;;;;;;;;;;;;;;;;;;;;;
1764602410154;1345;578;0;;;;;;;;;;;;;;;;;;;;;
1764602410160;1345;576;1;;;;;;;;;;;;;;;;;;;;;
1764602410167;1346;573;0;;;;;;;;;;;;;;;;;;;;;
